iso_code,year,oil_co2_per_capita,oil_co2,share_global_oil_co2,cumulative_oil_co2,share_global_cumulative_oil_co2,co2_growth_abs,co2_per_capita,co2,share_global_co2,cumulative_co2,share_global_cumulative_co2,co2_growth_prct,population,AvgYearlyTemp,AvgTempUncertainty
POL,1937,0.045,1.301,0.16,94.213,0.69,6.44,1.955,56.336,1.26,3991.987,2.4,12.91,28822895.0,8.243416666666668,0.4094166666666667
PRT,1937,0.08,0.589,0.07,7.866,0.06,0.802,0.668,4.931,0.11,155.476,0.09,19.44,7386220.0,14.908166666666668,0.5754166666666666
ROU,1937,1.443,21.933,2.67,329.675,2.42,-4.69,1.873,28.464,0.64,439.608,0.26,-14.15,15198640.0,9.651833333333332,0.3349166666666667
SAU,1937,0.009,0.026,0.0,0.033,0.0,0.018,0.009,0.026,0.0,0.033,0.0,250.0,2752536.0,25.443249999999995,0.6070833333333333
SRB,1937,0.015,0.078,0.01,1.082,0.01,0.403,0.763,3.942,0.09,71.381,0.04,11.39,5164761.0,10.715333333333334,0.4050833333333333
SVK,1937,0.006,0.019,0.0,0.439,0.0,2.269,4.002,13.024,0.29,656.538,0.4,21.1,3254212.0,8.21275,0.3449166666666667
SVN,1937,0.081,0.107,0.01,1.505,0.01,0.115,0.849,1.118,0.03,20.298,0.01,11.48,1316699.0,10.014333333333331,0.38175
SWE,1937,0.577,3.635,0.44,39.242,0.29,3.895,4.596,28.942,0.65,673.134,0.41,15.55,6296520.0,3.5845000000000007,0.3450833333333333
TJK,1937,0.503,0.675,0.08,10.395,0.08,0.029,0.96,1.289,0.03,17.892,0.01,2.29,1342041.0,3.4311666666666665,0.50525
TKM,1937,2.232,2.374,0.29,35.387,0.26,0.074,2.98,3.168,0.07,44.218,0.03,2.41,1063336.0,14.51025,0.458
TWN,1937,0.002,0.011,0.0,0.011,0.0,0.517,0.979,5.251,0.12,90.16,0.05,10.91,5364847.0,22.36075,0.2479166666666666
UKR,1937,0.346,11.404,1.39,196.155,1.44,1.62,2.226,73.488,1.65,1018.345,0.61,2.25,33006758.0,8.6335,0.2776666666666667
UZB,1937,1.125,6.174,0.75,96.453,0.71,0.248,1.832,10.06,0.23,141.285,0.09,2.53,5490157.0,11.879,0.4381666666666666
ALB,1938,0.32,0.348,0.04,0.795,0.01,0.051,0.32,0.348,0.01,0.806,0.0,17.28,1086421.0,12.614333333333333,0.4564999999999999
ARG,1938,0.551,7.498,0.94,82.157,0.57,-0.364,1.202,16.347,0.39,362.73,0.21,-2.18,13597383.0,14.497666666666667,0.2430833333333333
ARM,1938,0.466,0.557,0.07,8.574,0.06,0.048,0.761,0.91,0.02,12.925,0.01,5.56,1195898.0,8.893583333333332,0.5415
AUT,1938,0.026,0.176,0.02,21.581,0.15,-9.472,0.862,5.787,0.14,1522.01,0.89,-62.08,6709160.0,6.394583333333334,0.3211666666666666
AZE,1938,1.853,4.8,0.6,70.349,0.49,0.278,2.037,5.278,0.13,74.852,0.04,5.56,2590984.0,11.734416666666666,0.49275
BEL,1938,0.416,3.448,0.43,37.692,0.26,-11.179,9.556,79.119,1.89,3929.873,2.31,-12.38,8279770.0,9.956416666666668,0.3285833333333334
BHR,1938,29.409,3.477,0.44,9.343,0.06,0.224,29.409,3.477,0.08,9.343,0.01,6.87,118233.0,25.84325,0.8001666666666667
BLR,1938,1.167,8.12,1.02,120.405,0.84,0.583,1.595,11.092,0.26,156.912,0.09,5.55,6955779.0,7.197,0.3469166666666666
BRA,1938,0.004,0.147,0.02,0.311,0.0,0.007,0.153,6.094,0.15,160.056,0.09,0.12,39782902.0,24.874083333333346,0.3881666666666667
CAN,1938,1.513,16.873,2.12,226.584,1.57,-7.939,7.672,85.544,2.04,2902.741,1.7,-8.49,11149930.0,-4.025333333333332,0.4496666666666666
CHE,1938,0.306,1.271,0.16,21.119,0.15,-0.006,2.514,10.458,0.25,384.14,0.23,-0.06,4159756.0,7.144333333333333,0.3598333333333333
CHN,1938,0.002,0.835,0.1,3.517,0.02,-5.188,0.107,55.303,1.32,1024.221,0.6,-8.58,515194677.0,6.87175,0.3078333333333333
COL,1938,0.112,1.03,0.13,8.79,0.06,0.22,0.328,3.004,0.07,18.618,0.01,7.89,9154356.0,24.52383333333333,0.4732499999999999
DEU,1938,0.027,1.869,0.23,100.767,0.7,37.76,8.574,601.273,14.33,23253.296,13.65,6.7,70128582.0,8.808333333333332,0.2293333333333333
ECU,1938,0.375,0.909,0.11,8.633,0.06,0.055,0.424,1.03,0.02,8.98,0.01,5.64,2426778.0,21.54591666666667,0.3431666666666666
EGY,1938,0.045,0.692,0.09,14.847,0.1,0.19,0.057,0.878,0.02,16.358,0.01,27.69,15336560.0,22.525,0.4255
EST,1938,0.458,0.513,0.06,8.867,0.06,0.214,3.615,4.047,0.1,57.049,0.03,5.59,1119554.0,6.8085,0.3048333333333333
FIN,1938,0.197,0.718,0.09,5.461,0.04,-1.085,1.564,5.696,0.14,74.426,0.04,-16.0,3641959.0,3.83475,0.2804999999999999
FRA,1938,0.485,19.559,2.45,139.928,0.97,-15.907,5.004,201.798,4.81,10020.308,5.88,-7.31,40324749.0,12.948666666666668,0.4624166666666666
GEO,1938,0.327,1.03,0.13,15.847,0.11,0.086,0.518,1.63,0.04,23.141,0.01,5.56,3146606.0,8.68975,0.482
GRC,1938,0.035,0.249,0.03,7.293,0.05,-0.744,0.397,2.842,0.07,53.594,0.03,-20.74,7156464.0,14.88725,0.5258333333333333
HRV,1938,0.002,0.006,0.0,7.661,0.05,-0.083,0.396,1.376,0.03,27.948,0.02,-5.69,3473710.0,11.321166666666665,0.39125
HUN,1938,0.085,0.773,0.1,9.574,0.07,1.15,1.619,14.772,0.35,583.416,0.34,8.45,9122136.0,9.98875,0.294
IDN,1938,0.351,21.039,2.64,290.053,2.01,1.389,0.446,26.733,0.64,404.711,0.24,5.48,59994849.0,25.687,0.3175
IND,1938,0.003,1.022,0.13,102.978,0.71,5.321,0.13,50.45,1.2,1368.683,0.8,11.79,388142237.0,23.891916666666663,0.2449166666666666
IRQ,1938,1.448,5.917,0.74,28.803,0.2,-0.326,1.448,5.917,0.14,28.803,0.02,-5.22,4086572.0,21.71541666666667,0.4370833333333333
ITA,1938,0.12,5.199,0.65,53.217,0.37,-0.195,1.043,44.979,1.07,1320.835,0.78,-0.43,43131580.0,12.69375,0.3624166666666666
JPN,1938,0.015,1.081,0.14,46.642,0.32,6.304,1.872,131.735,3.14,2755.813,1.62,5.03,70368151.0,12.081166666666668,0.2104166666666667
KAZ,1938,0.535,3.152,0.4,54.788,0.38,1.397,4.512,26.593,0.63,375.327,0.22,5.54,5893478.0,5.445999999999999,0.4060833333333333
KGZ,1938,0.389,0.601,0.08,10.03,0.07,0.124,1.521,2.353,0.06,33.221,0.02,5.54,1546903.0,3.59825,0.7001666666666666
LTU,1938,1.198,2.931,0.37,43.886,0.3,0.217,1.686,4.126,0.1,58.519,0.03,5.56,2446333.0,7.327916666666667,0.3469166666666667
LVA,1938,0.898,1.724,0.22,26.134,0.18,0.134,1.372,2.634,0.06,37.505,0.02,5.35,1919653.0,7.029250000000002,0.3105833333333332
MAR,1938,0.002,0.011,0.0,0.029,0.0,0.095,0.063,0.465,0.01,1.987,0.0,25.78,7423424.0,17.724833333333333,0.561
MEX,1938,1.032,19.972,2.51,866.547,6.01,-0.638,1.254,24.265,0.58,951.519,0.56,-2.56,19352452.0,20.74158333333333,0.26475
MNE,1938,0.0,0.0,0.0,0.064,0.0,-0.007,0.3,0.127,0.0,2.551,0.0,-5.28,421873.0,10.15575,0.4322499999999999
MYS,1938,0.127,0.623,0.08,27.316,0.19,-0.432,0.389,1.913,0.05,51.574,0.03,-18.44,4919810.0,25.86991666666667,0.3001666666666666
NLD,1938,0.589,5.075,0.64,72.891,0.51,-0.693,5.03,43.307,1.03,1431.724,0.84,-1.57,8610453.0,10.169916666666667,0.2996666666666667
NOR,1938,0.606,1.781,0.22,22.596,0.16,-1.282,3.565,10.478,0.25,327.879,0.19,-10.9,2939240.0,2.08825,0.4003333333333334
NZL,1938,0.002,0.004,0.0,0.029,0.0,-0.136,2.654,4.246,0.1,188.015,0.11,-3.1,1599567.0,11.214083333333337,0.4392500000000001
PER,1938,1.018,6.431,0.81,97.273,0.68,-0.795,1.267,8.005,0.19,123.009,0.07,-9.04,6316971.0,19.703,0.4104166666666666
POL,1938,0.054,1.576,0.2,95.788,0.66,3.6,2.066,59.936,1.43,4051.923,2.38,6.39,29003408.0,8.372333333333332,0.3733333333333333
PRT,1938,0.079,0.594,0.07,8.46,0.06,-0.813,0.551,4.117,0.1,159.593,0.09,-16.5,7477932.0,15.05375,0.5281666666666668
ROU,1938,1.315,20.226,2.54,349.901,2.43,-1.751,1.737,26.712,0.64,466.321,0.27,-6.15,15378555.0,9.24,0.3751666666666666
SAU,1938,0.074,0.205,0.03,0.238,0.0,0.18,0.074,0.205,0.0,0.238,0.0,700.0,2777858.0,25.293166666666668,0.8035833333333332
SRB,1938,0.0,0.001,0.0,1.082,0.01,-0.207,0.708,3.735,0.09,75.116,0.04,-5.26,5273682.0,10.034166666666666,0.3775833333333333
SVK,1938,0.006,0.021,0.0,0.46,0.0,1.959,4.587,14.983,0.36,671.521,0.39,15.04,3266279.0,7.996833333333332,0.3480833333333333
SVN,1938,0.001,0.001,0.0,1.506,0.01,-0.06,0.796,1.057,0.03,21.356,0.01,-5.4,1328290.0,9.691,0.4270833333333333
SWE,1938,0.648,4.096,0.51,43.338,0.3,-2.807,4.136,26.135,0.62,699.269,0.41,-9.7,6319255.0,4.513916666666667,0.2743333333333334
TJK,1938,0.528,0.715,0.09,11.11,0.08,0.072,1.005,1.361,0.03,19.253,0.01,5.55,1354357.0,4.19025,0.56325
TKM,1938,2.342,2.514,0.32,37.901,0.26,0.176,3.117,3.345,0.08,47.563,0.03,5.56,1073094.0,15.33,0.5023333333333334
TWN,1938,0.002,0.011,0.0,0.022,0.0,0.649,1.071,5.899,0.14,96.059,0.06,12.35,5506146.0,22.24416666666666,0.2290833333333333
UKR,1938,0.363,12.098,1.52,208.253,1.45,4.075,2.328,77.563,1.85,1095.908,0.64,5.55,33309648.0,8.854916666666666,0.2609166666666666
UZB,1938,1.182,6.548,0.82,103.001,0.71,0.56,1.917,10.621,0.25,151.906,0.09,5.57,5540538.0,12.698666666666668,0.4689166666666666
ALB,1939,0.394,0.432,0.05,1.227,0.01,0.084,0.394,0.432,0.01,1.238,0.0,24.21,1098015.0,13.05775,0.4408333333333333
ARG,1939,0.59,8.171,0.98,90.327,0.59,1.03,1.255,17.377,0.39,380.107,0.22,6.3,13841849.0,14.633083333333332,0.2912499999999999
ARM,1939,0.466,0.563,0.07,9.137,0.06,0.011,0.764,0.922,0.02,13.846,0.01,1.23,1206872.0,8.938583333333334,0.4709999999999999
AUT,1939,0.066,0.443,0.05,22.024,0.14,0.549,0.944,6.336,0.14,1528.346,0.87,9.49,6715381.0,6.231833333333333,0.2915833333333333
AZE,1939,1.858,4.859,0.59,75.208,0.49,0.065,2.043,5.343,0.12,80.195,0.05,1.23,2614761.0,11.638416666666664,0.3964166666666666
BHR,1939,26.954,3.184,0.38,12.527,0.08,-0.293,26.954,3.184,0.07,12.527,0.01,-8.43,118130.0,25.705583333333333,0.7078333333333333
BLR,1939,1.169,8.204,0.99,128.609,0.84,0.136,1.6,11.228,0.25,168.14,0.1,1.23,7019609.0,6.8548333333333344,0.3538333333333333
BRA,1939,0.003,0.128,0.02,0.44,0.0,-0.147,0.146,5.948,0.13,166.004,0.09,-2.41,40648271.0,24.929916666666667,0.3374999999999999
CAN,1939,1.639,18.497,2.23,245.081,1.61,9.46,8.416,95.004,2.14,2997.744,1.72,11.06,11288246.0,-4.918166666666667,0.4184999999999999
CHE,1939,0.314,1.312,0.16,22.431,0.15,1.402,2.836,11.86,0.27,396.0,0.23,13.41,4182688.0,6.779333333333334,0.3371666666666666
CHN,1939,0.002,1.18,0.14,4.697,0.03,11.811,0.13,67.113,1.51,1091.335,0.62,21.36,518180790.0,7.026500000000001,0.2885833333333333
COL,1939,0.283,2.634,0.32,11.425,0.07,1.634,0.498,4.638,0.1,23.256,0.01,54.4,9307166.0,24.821416666666668,0.3465
DEU,1939,0.032,2.272,0.27,103.039,0.68,47.353,9.201,648.625,14.61,23901.922,13.68,7.88,70493827.0,8.452166666666669,0.2155
ECU,1939,0.377,0.938,0.11,9.57,0.06,0.04,0.43,1.07,0.02,10.05,0.01,3.91,2489084.0,22.106,0.3686666666666667
EGY,1939,0.131,2.041,0.25,16.888,0.11,1.348,0.143,2.226,0.05,18.585,0.01,153.6,15586398.0,23.253916666666672,0.3956666666666666
EST,1939,0.461,0.516,0.06,9.383,0.06,0.048,3.66,4.096,0.09,61.144,0.03,1.19,1118862.0,5.690083333333334,0.3667499999999999
FIN,1939,0.218,0.798,0.1,6.259,0.04,-0.825,1.328,4.871,0.11,79.297,0.05,-14.48,3668255.0,1.9896666666666665,0.2856666666666667
FRA,1939,0.436,17.558,2.11,157.486,1.03,-7.181,4.828,194.617,4.39,10214.925,5.84,-3.56,40306394.0,12.737666666666668,0.4434166666666666
GEO,1939,0.328,1.04,0.13,16.887,0.11,0.02,0.52,1.65,0.04,24.792,0.01,1.23,3175481.0,8.562916666666668,0.3793333333333333
HRV,1939,0.002,0.006,0.0,7.667,0.05,0.069,0.412,1.445,0.03,29.392,0.02,5.01,3504292.0,11.648166666666668,0.385
HUN,1939,0.048,0.443,0.05,10.018,0.07,-0.328,1.574,14.443,0.33,597.86,0.34,-2.22,9175088.0,10.26925,0.3404999999999999
IDN,1939,0.37,22.512,2.71,312.565,2.05,2.469,0.48,29.201,0.66,433.912,0.25,9.24,60886794.0,25.61800000000001,0.3521666666666667
IND,1939,0.002,0.953,0.11,103.931,0.68,-1.069,0.126,49.381,1.11,1418.064,0.81,-2.12,391883882.0,23.99325,0.2040833333333333
IRQ,1939,2.949,12.157,1.46,40.96,0.27,6.24,2.949,12.157,0.27,40.96,0.02,105.45,4122918.0,21.78016666666667,0.4754166666666666
ITA,1939,0.144,6.269,0.75,59.486,0.39,1.141,1.061,46.12,1.04,1366.955,0.78,2.54,43472712.0,12.696083333333334,0.382
JPN,1939,0.014,0.989,0.12,47.631,0.31,-3.988,1.792,127.747,2.88,2883.56,1.65,-3.03,71289751.0,12.084083333333334,0.1905
KAZ,1939,0.533,3.169,0.38,57.957,0.38,0.326,4.526,26.918,0.61,402.245,0.23,1.22,5947560.0,5.615500000000001,0.377
KGZ,1939,0.388,0.605,0.07,10.635,0.07,0.029,1.526,2.382,0.05,35.603,0.02,1.22,1561098.0,3.831416666666667,0.6728333333333333
LTU,1939,1.209,2.962,0.36,46.848,0.31,0.051,1.704,4.176,0.09,62.695,0.04,1.23,2450129.0,6.910583333333334,0.3841666666666667
LVA,1939,0.905,1.74,0.21,27.874,0.18,0.031,1.386,2.665,0.06,40.17,0.02,1.18,1923433.0,6.253416666666666,0.36525
MAR,1939,0.002,0.015,0.0,0.044,0.0,-0.146,0.042,0.319,0.01,2.305,0.0,-31.4,7550623.0,17.352749999999997,0.4324166666666666
MEX,1939,0.953,18.829,2.27,885.376,5.81,-1.601,1.147,22.664,0.51,974.183,0.56,-6.6,19754399.0,20.6385,0.2694999999999999
MNE,1939,0.0,0.0,0.0,0.064,0.0,0.006,0.317,0.133,0.0,2.684,0.0,4.94,419080.0,10.695666666666666,0.4029166666666667
MYS,1939,0.103,0.517,0.06,27.832,0.18,-0.209,0.34,1.704,0.04,53.278,0.03,-10.92,5019176.0,25.83458333333333,0.2779999999999999
NOR,1939,0.704,2.081,0.25,24.677,0.16,2.037,4.23,12.515,0.28,340.394,0.19,19.44,2958350.0,0.7229999999999994,0.3751666666666666
PER,1939,0.858,5.507,0.66,102.78,0.67,-2.154,0.911,5.851,0.13,128.86,0.07,-26.91,6420892.0,20.35258333333333,0.3814166666666667
POL,1939,0.056,1.612,0.19,97.4,0.64,-8.036,1.787,51.901,1.17,4103.823,2.35,-13.41,29037679.0,8.388166666666667,0.3820833333333333
PRT,1939,0.085,0.641,0.08,9.101,0.06,0.634,0.628,4.751,0.11,164.344,0.09,15.39,7566434.0,14.553333333333336,0.3500833333333333
ROU,1939,1.232,19.141,2.3,369.042,2.42,-1.525,1.622,25.188,0.57,491.509,0.28,-5.71,15531236.0,9.421666666666669,0.4469166666666667
SAU,1939,0.589,1.652,0.2,1.891,0.01,1.447,0.589,1.652,0.04,1.891,0.0,705.36,2803412.0,25.459,0.6155833333333334
SRB,1939,0.0,0.001,0.0,1.083,0.01,0.184,0.728,3.919,0.09,79.034,0.05,4.92,5384900.0,10.536583333333333,0.359
SVK,1939,0.007,0.024,0.0,0.483,0.0,1.467,5.018,16.45,0.37,687.972,0.39,9.79,3278390.0,8.190916666666666,0.4101666666666666
SVN,1939,0.001,0.001,0.0,1.507,0.01,0.053,0.829,1.11,0.03,22.466,0.01,5.0,1339984.0,9.843833333333334,0.4497499999999999
SWE,1939,0.719,4.565,0.55,47.903,0.31,3.165,4.614,29.3,0.66,728.569,0.42,12.11,6350077.0,3.148,0.2951666666666666
TJK,1939,0.527,0.721,0.09,11.83,0.08,0.017,1.008,1.377,0.03,20.63,0.01,1.23,1366785.0,4.369583333333334,0.5006666666666667
TKM,1939,2.347,2.542,0.31,40.443,0.27,0.041,3.127,3.386,0.08,50.948,0.03,1.23,1082941.0,15.331833333333334,0.4551666666666666
TWN,1939,0.003,0.015,0.0,0.037,0.0,1.282,1.27,7.181,0.16,103.241,0.06,21.74,5653912.0,21.679666666666662,0.2190833333333333
UKR,1939,0.362,12.169,1.47,220.423,1.45,0.951,2.336,78.514,1.77,1174.422,0.67,1.23,33615317.0,8.668750000000001,0.2845833333333333
UZB,1939,1.183,6.616,0.8,109.617,0.72,0.132,1.923,10.752,0.24,162.658,0.09,1.24,5591381.0,12.829333333333336,0.4195833333333333
ABW,1940,4.949,0.15,0.02,1.88,0.01,-0.036,4.949,0.15,0.0,1.88,0.0,-19.19,30399.0,28.530083333333334,0.4776666666666667
ALB,1940,0.624,0.692,0.08,1.92,0.01,0.26,0.624,0.692,0.01,1.931,0.0,60.17,1110133.0,11.5825,0.5539166666666667
ARG,1940,0.642,9.045,1.04,99.372,0.62,-1.513,1.126,15.864,0.33,395.972,0.22,-8.71,14095334.0,14.595416666666669,0.2071666666666667
ARM,1940,0.51,0.621,0.07,9.758,0.06,0.183,0.907,1.105,0.02,14.951,0.01,19.89,1217947.0,9.324583333333337,0.3895833333333334
AUT,1940,0.188,1.268,0.15,23.292,0.14,1.007,1.092,7.343,0.15,1535.689,0.85,15.9,6725736.0,4.7235000000000005,0.39825
AZE,1940,2.148,5.668,0.65,80.876,0.5,1.061,2.427,6.404,0.13,86.599,0.05,19.86,2638756.0,11.904416666666668,0.3511666666666667
BHR,1940,25.168,2.968,0.34,15.495,0.1,-0.216,25.168,2.968,0.06,15.495,0.01,-6.79,117923.0,26.114083333333337,0.8813333333333332
BLR,1940,1.312,9.291,1.06,137.899,0.86,2.228,1.9,13.456,0.28,181.596,0.1,19.84,7084025.0,4.134999999999999,0.33125
BRA,1940,0.004,0.15,0.02,0.59,0.0,0.538,0.156,6.486,0.13,172.49,0.1,9.05,41583140.0,25.114,0.319
CAN,1940,1.846,21.127,2.42,266.208,1.65,13.618,9.491,108.622,2.24,3106.366,1.73,14.33,11445248.0,-3.97875,0.39925
CHE,1940,0.207,0.872,0.1,23.303,0.14,-3.549,1.974,8.311,0.17,404.311,0.23,-29.93,4211076.0,5.984333333333332,0.2920833333333333
CHN,1940,0.003,1.795,0.21,6.493,0.04,18.933,0.165,86.047,1.77,1177.381,0.66,28.21,521116640.0,6.961666666666665,0.2698333333333333
COL,1940,0.157,1.488,0.17,12.912,0.08,-0.473,0.439,4.165,0.09,27.422,0.02,-10.19,9479203.0,25.33525,0.3115
DEU,1940,0.046,3.239,0.37,106.278,0.66,5.7,9.251,654.325,13.49,24556.247,13.67,0.88,70731329.0,6.625083333333333,0.19675
ECU,1940,0.373,0.953,0.11,10.523,0.07,0.018,0.426,1.088,0.02,11.138,0.01,1.71,2556906.0,22.2595,0.3939166666666667
EGY,1940,0.18,2.851,0.33,19.739,0.12,0.802,0.191,3.029,0.06,21.613,0.01,36.05,15881134.0,22.99575,0.4325833333333333
EST,1940,0.464,0.518,0.06,9.902,0.06,0.8,4.38,4.895,0.1,66.04,0.04,19.53,1117679.0,3.4342500000000005,0.3093333333333333
FIN,1940,0.083,0.308,0.04,6.567,0.04,-2.556,0.626,2.314,0.05,81.611,0.05,-52.48,3695561.0,0.3835833333333339,0.2669166666666666
FRA,1940,0.258,10.387,1.19,167.873,1.04,-56.88,3.415,137.737,2.84,10352.662,5.76,-29.23,40329369.0,12.390833333333331,0.4376666666666666
GEO,1940,0.359,1.15,0.13,18.037,0.11,0.329,0.618,1.979,0.04,26.77,0.01,19.91,3204621.0,8.688916666666668,0.3045833333333333
HRV,1940,0.002,0.009,0.0,7.676,0.05,0.24,0.476,1.684,0.03,31.077,0.02,16.61,3535143.0,9.799666666666669,0.45375
HUN,1940,0.085,0.78,0.09,10.798,0.07,1.381,1.717,15.825,0.33,613.684,0.34,9.56,9216208.0,7.787833333333332,0.3858333333333334
IDN,1940,0.347,21.456,2.46,334.022,2.07,-0.468,0.465,28.733,0.59,462.645,0.26,-1.6,61821590.0,25.65625,0.2983333333333333
IND,1940,0.003,1.132,0.13,105.063,0.65,3.001,0.133,52.382,1.08,1470.447,0.82,6.08,393975786.0,23.90225,0.2075833333333333
IRQ,1940,1.837,7.691,0.88,48.651,0.3,-4.466,1.837,7.691,0.16,48.651,0.03,-36.74,4185932.0,22.33208333333334,0.3709999999999999
ITA,1940,0.089,3.906,0.45,63.392,0.39,2.91,1.12,49.031,1.01,1415.986,0.79,6.31,43796279.0,11.888416666666666,0.3721666666666667
JPN,1940,0.013,0.916,0.1,48.547,0.3,25.497,2.121,153.244,3.16,3036.804,1.69,19.96,72238836.0,11.98725,0.1814999999999999
KAZ,1940,0.532,3.191,0.37,61.148,0.38,5.346,5.376,32.264,0.67,434.51,0.24,19.86,6002139.0,6.107749999999999,0.3791666666666666
KGZ,1940,0.397,0.626,0.07,11.261,0.07,0.473,1.812,2.855,0.06,38.457,0.02,19.86,1575424.0,4.518166666666667,0.819
LTU,1940,1.361,3.342,0.38,50.189,0.31,0.829,2.038,5.005,0.1,67.7,0.04,19.85,2455719.0,4.053249999999999,0.3131666666666666
LVA,1940,1.018,1.961,0.22,29.835,0.19,0.564,1.677,3.229,0.07,43.399,0.02,21.16,1925912.0,3.71375,0.3164166666666667
MAR,1940,0.002,0.015,0.0,0.059,0.0,0.077,0.052,0.396,0.01,2.701,0.0,24.14,7675916.0,17.908583333333333,0.4013333333333333
MEX,1940,0.955,19.328,2.21,904.704,5.61,0.546,1.147,23.209,0.48,997.393,0.56,2.41,20232300.0,20.755166666666664,0.24025
MNE,1940,0.0,0.0,0.0,0.064,0.0,0.02,0.367,0.153,0.0,2.836,0.0,15.01,416305.0,8.98775,0.4885833333333334
MYS,1940,0.09,0.462,0.05,28.294,0.18,0.865,0.502,2.568,0.05,55.847,0.03,50.75,5116462.0,26.055916666666665,0.2324999999999999
NOR,1940,0.25,0.744,0.09,25.421,0.16,-6.005,2.185,6.51,0.13,346.903,0.19,-47.98,2979763.0,-0.4137499999999998,0.3843333333333333
PER,1940,0.756,4.935,0.57,107.715,0.67,-0.553,0.812,5.298,0.11,134.158,0.07,-9.46,6527645.0,20.37241666666667,0.3584166666666666
POL,1940,0.056,1.608,0.18,99.009,0.61,115.346,5.782,167.247,3.45,4271.07,2.38,222.24,28927566.0,5.535250000000001,0.341
PRT,1940,0.088,0.671,0.08,9.772,0.06,-0.854,0.509,3.897,0.08,168.241,0.09,-17.97,7651645.0,14.862416666666666,0.3654999999999999
ROU,1940,1.138,17.822,2.04,386.863,2.4,-1.242,1.53,23.946,0.49,515.455,0.29,-4.93,15656286.0,7.094499999999999,0.4319166666666666
SAU,1940,0.759,2.147,0.25,4.038,0.03,0.495,0.759,2.147,0.04,4.038,0.0,29.93,2829202.0,25.799500000000005,0.6352500000000001
SRB,1940,0.0,0.001,0.0,1.083,0.01,0.582,0.818,4.5,0.09,83.534,0.05,14.84,5498463.0,8.5015,0.4196666666666668
SVK,1940,0.01,0.033,0.0,0.516,0.0,2.094,5.636,18.545,0.38,706.516,0.39,12.73,3290547.0,5.576083333333333,0.4228333333333333
SVN,1940,0.001,0.001,0.0,1.508,0.01,0.173,0.95,1.284,0.03,23.75,0.01,15.61,1351781.0,8.197916666666668,0.57125
SWE,1940,0.26,1.66,0.19,49.563,0.31,-10.825,2.892,18.475,0.38,747.044,0.42,-36.95,6389096.0,1.283916666666667,0.2943333333333333
TJK,1940,0.568,0.783,0.09,12.614,0.08,0.274,1.197,1.651,0.03,22.281,0.01,19.87,1379328.0,4.9990000000000006,0.5071666666666667
TKM,1940,2.632,2.876,0.33,43.319,0.27,0.673,3.714,4.059,0.08,55.008,0.03,19.89,1092879.0,15.87825,0.428
TWN,1940,0.002,0.015,0.0,0.051,0.0,0.586,1.337,7.768,0.16,111.008,0.06,8.16,5810732.0,21.81925,0.1863333333333333
UKR,1940,0.363,12.329,1.41,232.752,1.44,15.621,2.775,94.135,1.94,1268.558,0.71,19.9,33923792.0,6.458749999999999,0.2821666666666667
UZB,1940,1.292,7.288,0.84,116.906,0.73,2.153,2.287,12.906,0.27,175.564,0.1,20.03,5642691.0,13.414833333333334,0.5059166666666666
ALB,1941,0.552,0.619,0.07,2.539,0.01,-0.066,0.558,0.627,0.01,2.557,0.0,-9.52,1122787.0,12.055583333333333,0.4884999999999999
ARG,1941,0.673,9.662,1.1,109.034,0.64,-1.924,0.971,13.94,0.28,409.912,0.22,-12.13,14358089.0,14.452333333333334,0.2214166666666666
ARM,1941,0.492,0.605,0.07,10.363,0.06,-0.134,0.79,0.971,0.02,15.922,0.01,-12.14,1229124.0,9.00775,0.5441666666666666
AUT,1941,0.297,2.0,0.23,25.292,0.15,0.63,1.183,7.973,0.16,1543.662,0.84,8.58,6740238.0,5.272833333333334,0.3032499999999999
AZE,1941,2.013,5.36,0.61,86.235,0.51,-0.778,2.113,5.627,0.11,92.226,0.05,-12.14,2662970.0,11.621416666666669,0.50225
BHR,1941,24.237,2.851,0.32,18.346,0.11,-0.117,24.237,2.851,0.06,18.346,0.01,-3.95,117613.0,26.06075,0.6844999999999999
BLR,1941,1.218,8.705,0.99,146.605,0.86,-1.629,1.654,11.827,0.24,193.422,0.1,-12.11,7149033.0,3.789583333333333,0.45525
BRA,1941,0.003,0.143,0.02,0.733,0.0,-0.205,0.148,6.281,0.13,178.77,0.1,-3.16,42590310.0,25.196250000000003,0.3515
CAN,1941,2.02,23.475,2.66,289.683,1.7,11.53,10.339,120.152,2.42,3226.518,1.75,10.61,11621456.0,-4.4173333333333344,0.4306666666666667
CHE,1941,0.08,0.341,0.04,23.644,0.14,-1.686,1.561,6.625,0.13,410.936,0.22,-20.28,4245000.0,6.171749999999999,0.2994166666666666
CHN,1941,0.004,2.034,0.23,8.526,0.05,21.471,0.205,107.518,2.17,1284.899,0.7,24.95,524001569.0,7.345499999999999,0.26875
COL,1941,0.125,1.205,0.14,14.118,0.08,-0.432,0.386,3.733,0.08,31.154,0.02,-10.38,9671152.0,25.545250000000006,0.3236666666666666
DEU,1941,0.039,2.766,0.31,109.044,0.64,6.468,9.328,660.793,13.32,25217.04,13.66,0.99,70840459.0,7.139583333333332,0.2065
ECU,1941,0.24,0.63,0.07,11.153,0.07,-0.359,0.277,0.729,0.01,11.867,0.01,-33.0,2630505.0,22.536416666666664,0.4180833333333333
